7,10,12,15,9,11.5,,0,0.046666667,0.017094017,0.583333333,0.615384615,0.02962963,0.023316062,,0.046666667,0.017094017,0.583333333,0.615384615,0.02962963,0.023316062
7,11,10,12,8,11,,,0.046666667,0.021367521,0.416666667,0.384615385,0.022222222,0.020725389,,0.046666667,0.021367521,0.416666667,0.384615385,0.022222222,0.020725389
10,25,10,14,12,15,,,0.066666667,0.081196581,0.416666667,0.538461538,0.051851852,0.041450777,,0.066666667,0.081196581,0.416666667,0.538461538,0.051851852,0.041450777
30,50,14,15,17,22,,,0.2,0.188034188,0.75,0.615384615,0.088888889,0.077720207,,0.2,0.188034188,0.75,0.615384615,0.088888889,0.077720207
44,49,11,13,19,23.5,,,0.293333333,0.183760684,0.5,0.461538462,0.103703704,0.085492228,,0.293333333,0.183760684,0.5,0.461538462,0.103703704,0.085492228
25,45,12,15,17,18,,,0.166666667,0.166666667,0.583333333,0.615384615,0.088888889,0.056994819,,0.166666667,0.166666667,0.583333333,0.615384615,0.088888889,0.056994819
33,40,12,15,17.5,19.5,,,0.22,0.145299145,0.583333333,0.615384615,0.092592593,0.064766839,,0.22,0.145299145,0.583333333,0.615384615,0.092592593,0.064766839
80,100,10,12,25.5,27.5,,,0.533333333,0.401709402,0.416666667,0.384615385,0.151851852,0.106217617,,0.533333333,0.401709402,0.416666667,0.384615385,0.151851852,0.106217617
70,115,10,12,26,30,,,0.466666667,0.465811966,0.416666667,0.384615385,0.155555556,0.119170984,,0.466666667,0.465811966,0.416666667,0.384615385,0.155555556,0.119170984
55,80,10,12,21.5,24.5,,,0.366666667,0.316239316,0.416666667,0.384615385,0.122222222,0.090673575,,0.366666667,0.316239316,0.416666667,0.384615385,0.122222222,0.090673575
24,35,15,17,16,19,,,0.16,0.123931624,0.833333333,0.769230769,0.081481481,0.062176166,,0.16,0.123931624,0.833333333,0.769230769,0.081481481,0.062176166
17,17,12,15,14.5,15,,,0.113333333,0.047008547,0.583333333,0.615384615,0.07037037,0.041450777,,0.113333333,0.047008547,0.583333333,0.615384615,0.07037037,0.041450777
70,70,10,14,18,20,,,0.466666667,0.273504274,0.416666667,0.538461538,0.096296296,0.067357513,,0.466666667,0.273504274,0.416666667,0.538461538,0.096296296,0.067357513
90,170,6,7,25.5,31.5,,,0.6,0.700854701,0.083333333,0,0.151851852,0.126943005,,0.6,0.700854701,0.083333333,0,0.151851852,0.126943005
12,18,12,15,10,11,,,0.08,0.051282051,0.583333333,0.615384615,0.037037037,0.020725389,,0.08,0.051282051,0.583333333,0.615384615,0.037037037,0.020725389
0,7,12,15,7,9,,,0,0.004273504,0.583333333,0.615384615,0.014814815,0.010362694,,0,0.004273504,0.583333333,0.615384615,0.014814815,0.010362694
120,230,6,10,27.5,30,,,0.8,0.957264957,0.083333333,0.230769231,0.166666667,0.119170984,,0.8,0.957264957,0.083333333,0.230769231,0.166666667,0.119170984
20,40,12,13,13,18,,,0.133333333,0.145299145,0.583333333,0.461538462,0.059259259,0.056994819,,0.133333333,0.145299145,0.583333333,0.461538462,0.059259259,0.056994819
18,28,11,13,10,14,,,0.12,0.094017094,0.5,0.461538462,0.037037037,0.03626943,,0.12,0.094017094,0.5,0.461538462,0.037037037,0.03626943
8,10,12,16,10,12.5,,,0.053333333,0.017094017,0.583333333,0.692307692,0.037037037,0.028497409,,0.053333333,0.017094017,0.583333333,0.692307692,0.037037037,0.028497409
11,20,12,15,12,14,,,0.073333333,0.05982906,0.583333333,0.615384615,0.051851852,0.03626943,,0.073333333,0.05982906,0.583333333,0.615384615,0.051851852,0.03626943
18,29,12,14,15,18.5,,,0.12,0.098290598,0.583333333,0.538461538,0.074074074,0.059585492,,0.12,0.098290598,0.583333333,0.538461538,0.074074074,0.059585492
0,160,8,15,17,19,,,0,0.658119658,0.25,0.615384615,0.088888889,0.062176166,,0,0.658119658,0.25,0.615384615,0.088888889,0.062176166
110,150,7,9,24,31,,,0.733333333,0.615384615,0.166666667,0.153846154,0.140740741,0.124352332,,0.733333333,0.615384615,0.166666667,0.153846154,0.140740741,0.124352332
100,150,9,10,26,28,,,0.666666667,0.615384615,0.333333333,0.230769231,0.155555556,0.10880829,,0.666666667,0.615384615,0.333333333,0.230769231,0.155555556,0.10880829
11,12,12,16,9,10,,,0.073333333,0.025641026,0.583333333,0.692307692,0.02962963,0.015544041,,0.073333333,0.025641026,0.583333333,0.692307692,0.02962963,0.015544041
48,55,12,15,19.5,20.5,,,0.32,0.209401709,0.583333333,0.615384615,0.107407407,0.069948187,,0.32,0.209401709,0.583333333,0.615384615,0.107407407,0.069948187
20,30,12,15,12,15,,,0.133333333,0.102564103,0.583333333,0.615384615,0.051851852,0.041450777,,0.133333333,0.102564103,0.583333333,0.615384615,0.051851852,0.041450777
12,12,12,15,10,11,,,0.08,0.025641026,0.583333333,0.615384615,0.037037037,0.020725389,,0.08,0.025641026,0.583333333,0.615384615,0.037037037,0.020725389
30,50,12,14,17,21,,,0.2,0.188034188,0.583333333,0.538461538,0.088888889,0.07253886,,0.2,0.188034188,0.583333333,0.538461538,0.088888889,0.07253886
60,100,10,12,21,22,,,0.4,0.401709402,0.416666667,0.384615385,0.118518519,0.077720207,,0.4,0.401709402,0.416666667,0.384615385,0.118518519,0.077720207
5,10,14,16,8,11,,,0.033333333,0.017094017,0.75,0.692307692,0.022222222,0.020725389,,0.033333333,0.017094017,0.75,0.692307692,0.022222222,0.020725389
0,14,12,14,6,9,,,0,0.034188034,0.583333333,0.538461538,0.007407407,0.010362694,,0,0.034188034,0.583333333,0.538461538,0.007407407,0.010362694
28,30,12,13,10,12,,,0.186666667,0.102564103,0.583333333,0.461538462,0.037037037,0.025906736,,0.186666667,0.102564103,0.583333333,0.461538462,0.037037037,0.025906736
45,55,12,14,21,25,,,0.3,0.209401709,0.583333333,0.538461538,0.118518519,0.093264249,,0.3,0.209401709,0.583333333,0.538461538,0.118518519,0.093264249
45,75,12,17,23,28,,,0.3,0.294871795,0.583333333,0.769230769,0.133333333,0.10880829,,0.3,0.294871795,0.583333333,0.769230769,0.133333333,0.10880829
30,50,12,14,17,20,,,0.2,0.188034188,0.583333333,0.538461538,0.088888889,0.067357513,,0.2,0.188034188,0.583333333,0.538461538,0.088888889,0.067357513
3,7,12,16,6,7,,,0.02,0.004273504,0.583333333,0.692307692,0.007407407,0,,0.02,0.004273504,0.583333333,0.692307692,0.007407407,0
35,66,10,15,16,22,,,0.233333333,0.256410256,0.416666667,0.615384615,0.081481481,0.077720207,,0.233333333,0.256410256,0.416666667,0.615384615,0.081481481,0.077720207
45,70,13,14,22,26,,,0.3,0.273504274,0.666666667,0.538461538,0.125925926,0.098445596,,0.3,0.273504274,0.666666667,0.538461538,0.125925926,0.098445596
14,18,13,15,10,13,,,0.093333333,0.051282051,0.666666667,0.615384615,0.037037037,0.031088083,,0.093333333,0.051282051,0.666666667,0.615384615,0.037037037,0.031088083
25,35,10,15,16,17,,,0.166666667,0.123931624,0.416666667,0.615384615,0.081481481,0.051813472,,0.166666667,0.123931624,0.416666667,0.615384615,0.081481481,0.051813472
22,29,12,13,15,18.5,,,0.146666667,0.098290598,0.583333333,0.461538462,0.074074074,0.059585492,,0.146666667,0.098290598,0.583333333,0.461538462,0.074074074,0.059585492
120,240,10,13,25,31,,,0.8,1,0.416666667,0.461538462,0.148148148,0.124352332,,0.8,1,0.416666667,0.461538462,0.148148148,0.124352332
15,30,17,19,15.5,21,,,0.1,0.102564103,1,0.923076923,0.077777778,0.07253886,,0.1,0.102564103,1,0.923076923,0.077777778,0.07253886
10,25,12,18,10,18,,,0.066666667,0.081196581,0.583333333,0.846153846,0.037037037,0.056994819,,0.066666667,0.081196581,0.583333333,0.846153846,0.037037037,0.056994819
45,70,12,15,21,27,,,0.3,0.273504274,0.583333333,0.615384615,0.118518519,0.103626943,,0.3,0.273504274,0.583333333,0.615384615,0.118518519,0.103626943
70,80,12,13,24,27,,,0.466666667,0.316239316,0.583333333,0.461538462,0.140740741,0.103626943,,0.466666667,0.316239316,0.583333333,0.461538462,0.140740741,0.103626943
80,135,9,10,22,27,,,0.533333333,0.551282051,0.333333333,0.230769231,0.125925926,0.103626943,,0.533333333,0.551282051,0.333333333,0.230769231,0.125925926,0.103626943
0,6.5,12,14,8,11,,,0,0.002136752,0.583333333,0.538461538,0.022222222,0.020725389,,0,0.002136752,0.583333333,0.538461538,0.022222222,0.020725389
6,9,14,20,10,11,,,0.04,0.012820513,0.75,1,0.037037037,0.020725389,,0.04,0.012820513,0.75,1,0.037037037,0.020725389
120,180,8,10,26,30,,,0.8,0.743589744,0.25,0.230769231,0.155555556,0.119170984,,0.8,0.743589744,0.25,0.230769231,0.155555556,0.119170984
40,45,10,17,22,28,,,0.266666667,0.166666667,0.416666667,0.769230769,0.125925926,0.10880829,,0.266666667,0.166666667,0.416666667,0.769230769,0.125925926,0.10880829
35,65,12,14,19,23.5,,,0.233333333,0.252136752,0.583333333,0.538461538,0.103703704,0.085492228,,0.233333333,0.252136752,0.583333333,0.538461538,0.103703704,0.085492228
26,55,12,15,16,20,,,0.173333333,0.209401709,0.583333333,0.615384615,0.081481481,0.067357513,,0.173333333,0.209401709,0.583333333,0.615384615,0.081481481,0.067357513
10,16,12,14,10,13,,,0.066666667,0.042735043,0.583333333,0.538461538,0.037037037,0.031088083,,0.066666667,0.042735043,0.583333333,0.538461538,0.037037037,0.031088083
75,110,8,11,28,32,,,0.5,0.444444444,0.25,0.307692308,0.17037037,0.129533679,,0.5,0.444444444,0.25,0.307692308,0.17037037,0.129533679
18,22,11,12,9,10,,,0.12,0.068376068,0.5,0.384615385,0.02962963,0.015544041,,0.12,0.068376068,0.5,0.384615385,0.02962963,0.015544041
20,24,12,14,10,10.5,,,0.133333333,0.076923077,0.583333333,0.538461538,0.037037037,0.018134715,,0.133333333,0.076923077,0.583333333,0.538461538,0.037037037,0.018134715
39,62,11,13,19,24.5,,,0.26,0.239316239,0.5,0.461538462,0.103703704,0.090673575,,0.26,0.239316239,0.5,0.461538462,0.103703704,0.090673575
15,25,12,14,13,16,,,0.1,0.081196581,0.583333333,0.538461538,0.059259259,0.046632124,,0.1,0.081196581,0.583333333,0.538461538,0.059259259,0.046632124
17,23,13,16,13.5,16.5,,,0.113333333,0.072649573,0.666666667,0.692307692,0.062962963,0.049222798,,0.113333333,0.072649573,0.666666667,0.692307692,0.062962963,0.049222798
9,16,10,18,9,10.5,,,0.06,0.042735043,0.416666667,0.846153846,0.02962963,0.018134715,,0.06,0.042735043,0.416666667,0.846153846,0.02962963,0.018134715
35,55,10,12,17,22,,,0.233333333,0.209401709,0.416666667,0.384615385,0.088888889,0.077720207,,0.233333333,0.209401709,0.416666667,0.384615385,0.088888889,0.077720207
35,60,12,14,20,23.5,,,0.233333333,0.230769231,0.583333333,0.538461538,0.111111111,0.085492228,,0.233333333,0.230769231,0.583333333,0.538461538,0.111111111,0.085492228
8,10,12,15,9,10,,,0.053333333,0.017094017,0.583333333,0.615384615,0.02962963,0.015544041,,0.053333333,0.017094017,0.583333333,0.615384615,0.02962963,0.015544041
35,45,12,14,9.5,10,,,0.233333333,0.166666667,0.583333333,0.538461538,0.033333333,0.015544041,,0.233333333,0.166666667,0.583333333,0.538461538,0.033333333,0.015544041
35,50,10,15,24,29,,,0.233333333,0.188034188,0.416666667,0.615384615,0.140740741,0.113989637,,0.233333333,0.188034188,0.416666667,0.615384615,0.140740741,0.113989637
50,65,12,15,22.5,26.5,,,0.333333333,0.252136752,0.583333333,0.615384615,0.12962963,0.101036269,,0.333333333,0.252136752,0.583333333,0.615384615,0.12962963,0.101036269
68,97,11,13,23,27.5,,,0.453333333,0.388888889,0.5,0.461538462,0.133333333,0.106217617,,0.453333333,0.388888889,0.5,0.461538462,0.133333333,0.106217617
33,44,12,13,16,20,,,0.22,0.162393162,0.583333333,0.461538462,0.081481481,0.067357513,,0.22,0.162393162,0.583333333,0.461538462,0.081481481,0.067357513
40,60,12,14,20.5,21,,,0.266666667,0.230769231,0.583333333,0.538461538,0.114814815,0.07253886,,0.266666667,0.230769231,0.583333333,0.538461538,0.114814815,0.07253886
15,18,12,15,10,15.5,,,0.1,0.051282051,0.583333333,0.615384615,0.037037037,0.044041451,,0.1,0.051282051,0.583333333,0.615384615,0.037037037,0.044041451
30,40,12,14,17,19,,,0.2,0.145299145,0.583333333,0.538461538,0.088888889,0.062176166,,0.2,0.145299145,0.583333333,0.538461538,0.088888889,0.062176166
28,35,10,12,140,200,,,0.186666667,0.123931624,0.416666667,0.384615385,1,1,,0.186666667,0.123931624,0.416666667,0.384615385,1,1
31,49,12,14,15.75,19.75,,,0.206666667,0.183760684,0.583333333,0.538461538,0.07962963,0.066062176,,0.206666667,0.183760684,0.583333333,0.538461538,0.07962963,0.066062176
5,60,10,12,22,27,,,0.033333333,0.230769231,0.416666667,0.384615385,0.125925926,0.103626943,,0.033333333,0.230769231,0.416666667,0.384615385,0.125925926,0.103626943
40,60,13,15,19,21,,,0.266666667,0.230769231,0.666666667,0.615384615,0.103703704,0.07253886,,0.266666667,0.230769231,0.666666667,0.615384615,0.103703704,0.07253886
24,38,12,14,14,16,,,0.16,0.136752137,0.583333333,0.538461538,0.066666667,0.046632124,,0.16,0.136752137,0.583333333,0.538461538,0.066666667,0.046632124
30,50,13,16,17.5,19.5,,,0.2,0.188034188,0.666666667,0.692307692,0.092592593,0.064766839,,0.2,0.188034188,0.666666667,0.692307692,0.092592593,0.064766839
35,45,13,15,13,15,,,0.233333333,0.166666667,0.666666667,0.615384615,0.059259259,0.041450777,,0.233333333,0.166666667,0.666666667,0.615384615,0.059259259,0.041450777
30,45,12,14,16,20,,,0.2,0.166666667,0.583333333,0.538461538,0.081481481,0.067357513,,0.2,0.166666667,0.583333333,0.538461538,0.081481481,0.067357513
20,35,12,15,11.5,13.75,,,0.133333333,0.123931624,0.583333333,0.615384615,0.048148148,0.034974093,,0.133333333,0.123931624,0.583333333,0.615384615,0.048148148,0.034974093
26,40,9,13,17,20,,,0.173333333,0.145299145,0.333333333,0.461538462,0.088888889,0.067357513,,0.173333333,0.145299145,0.333333333,0.461538462,0.088888889,0.067357513
8,25,14,16,8,14,,,0.053333333,0.081196581,0.75,0.692307692,0.022222222,0.03626943,,0.053333333,0.081196581,0.75,0.692307692,0.022222222,0.03626943
35,75,12,13,20,24,,,0.233333333,0.294871795,0.583333333,0.461538462,0.111111111,0.088082902,,0.233333333,0.294871795,0.583333333,0.461538462,0.111111111,0.088082902
70,150,10,12,90,150,,,0.466666667,0.615384615,0.416666667,0.384615385,0.62962963,0.740932642,,0.466666667,0.615384615,0.416666667,0.384615385,0.62962963,0.740932642
9,15,12,15,9,10,,,0.06,0.038461538,0.583333333,0.615384615,0.02962963,0.015544041,,0.06,0.038461538,0.583333333,0.615384615,0.02962963,0.015544041
18,30,15,16,14,17,,,0.12,0.102564103,0.833333333,0.692307692,0.066666667,0.051813472,,0.12,0.102564103,0.833333333,0.692307692,0.066666667,0.051813472
62,110,12,14,23,28,,,0.413333333,0.444444444,0.583333333,0.538461538,0.133333333,0.10880829,,0.413333333,0.444444444,0.583333333,0.538461538,0.133333333,0.10880829
100,200,10,12,21.5,23.5,,,0.666666667,0.829059829,0.416666667,0.384615385,0.122222222,0.085492228,,0.666666667,0.829059829,0.416666667,0.384615385,0.122222222,0.085492228
4,9,13,15,8.5,11.5,,,0.026666667,0.012820513,0.666666667,0.615384615,0.025925926,0.023316062,,0.026666667,0.012820513,0.666666667,0.615384615,0.025925926,0.023316062
55,100,10,14,22,26,,,0.366666667,0.401709402,0.416666667,0.538461538,0.125925926,0.098445596,,0.366666667,0.401709402,0.416666667,0.538461538,0.125925926,0.098445596
30,50,10,12,16,24,,,0.2,0.188034188,0.416666667,0.384615385,0.081481481,0.088082902,,0.2,0.188034188,0.416666667,0.384615385,0.081481481,0.088082902
50,70,12,13,20,27,,,0.333333333,0.273504274,0.583333333,0.461538462,0.111111111,0.103626943,,0.333333333,0.273504274,0.583333333,0.461538462,0.111111111,0.103626943
44,60,12,14,21,24,,,0.293333333,0.230769231,0.583333333,0.538461538,0.118518519,0.088082902,,0.293333333,0.230769231,0.583333333,0.538461538,0.118518519,0.088082902
8,16,12,15,10.5,12,,,0.053333333,0.042735043,0.583333333,0.615384615,0.040740741,0.025906736,,0.053333333,0.042735043,0.583333333,0.615384615,0.040740741,0.025906736
55,90,10,13,23,27,,,0.366666667,0.358974359,0.416666667,0.461538462,0.133333333,0.103626943,,0.366666667,0.358974359,0.416666667,0.461538462,0.133333333,0.103626943
35,55,12,15,17,19,,,0.233333333,0.209401709,0.583333333,0.615384615,0.088888889,0.062176166,,0.233333333,0.209401709,0.583333333,0.615384615,0.088888889,0.062176166
0,20,12,15,14,15,,,0,0.05982906,0.583333333,0.615384615,0.066666667,0.041450777,,0,0.05982906,0.583333333,0.615384615,0.066666667,0.041450777
15,20,13,15,10,11,,,0.1,0.05982906,0.666666667,0.615384615,0.037037037,0.020725389,,0.1,0.05982906,0.666666667,0.615384615,0.037037037,0.020725389
50,75,12,13,21.5,23,,,0.333333333,0.294871795,0.583333333,0.461538462,0.122222222,0.082901554,,0.333333333,0.294871795,0.583333333,0.461538462,0.122222222,0.082901554
25,40,12,15,18,22,,,0.166666667,0.145299145,0.583333333,0.615384615,0.096296296,0.077720207,,0.166666667,0.145299145,0.583333333,0.615384615,0.096296296,0.077720207
15,18,12,15,10,15.5,,,0.1,0.051282051,0.583333333,0.615384615,0.037037037,0.044041451,,0.1,0.051282051,0.583333333,0.615384615,0.037037037,0.044041451
35,70,12,15,20,24,,,0.233333333,0.273504274,0.583333333,0.615384615,0.111111111,0.088082902,,0.233333333,0.273504274,0.583333333,0.615384615,0.111111111,0.088082902
45,65,12,14,21.5,25,,,0.3,0.252136752,0.583333333,0.538461538,0.122222222,0.093264249,,0.3,0.252136752,0.583333333,0.538461538,0.122222222,0.093264249
28,60,12,15,19,25,,,0.186666667,0.230769231,0.583333333,0.615384615,0.103703704,0.093264249,,0.186666667,0.230769231,0.583333333,0.615384615,0.103703704,0.093264249
10,55,13,18,10,23,,,0.066666667,0.209401709,0.666666667,0.846153846,0.037037037,0.082901554,,0.066666667,0.209401709,0.666666667,0.846153846,0.037037037,0.082901554
40,55,10,12,21,23,,,0.266666667,0.209401709,0.416666667,0.384615385,0.118518519,0.082901554,,0.266666667,0.209401709,0.416666667,0.384615385,0.118518519,0.082901554
0,7,11,15,7,8,,,0,0.004273504,0.5,0.615384615,0.014814815,0.005181347,,0,0.004273504,0.5,0.615384615,0.014814815,0.005181347
